Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu
10800000.0,7.97 tr,9.36 tr,Honda,Wave,12345,Xe số,100 - 175 cc,Không rõ,12,949.6153846153846,wave a 2014 wave a đăng ký 2014 đầu nồi chưa rớt xe sạch sẽ máy êm không hú hí giấy tờ đầy đủ cccd 1 chủ xe đang trong tình trạng hoàn hảo về không cần sửa chữa thêm,0,1,0,0,0,1,0
27500000.0,24.5 tr,28.77 tr,Honda,Vision,24000,Tay ga,100 - 175 cc,Việt Nam,5,4000.0,bán xe vision khóa msk xe nhà đang sử dụng bán xe vision msk 2021 xe có trày ít mua bán tại nhà xe chính chủ bảo dưỡng định kỳ,0,0,0,0,0,0,1
10500000.0,13.61 tr,15.98 tr,Yamaha,Exciter,9000,Tay côn/Moto,100 - 175 cc,Việt Nam,12,692.3076923076923,yên tâm giấy tờ đầy đủ có xem xe trốt giá bớt tây ninh hiện đang chạy sống tại tp hcm 135 xuống áo ex con nếu đc bớt chút đỉnh cho ae ở xa,0,0,0,0,0,0,0
18000000.0,15.73 tr,18.46 tr,Yamaha,Exciter,50,Tay côn/Moto,100 - 175 cc,Việt Nam,9,5.0,chính chủ bán exciter 150 đời 2017 zin nguyên con ngán đi côn tay cần để lại cho khách có đam mê chính chủ 1 đời chưa mua bán lần nào chưa làm máy biển 77 bình định mới thay cặp vỏ dunlop nhông sên giá 18 triệu có giảm cho anh em xem nhà quận bình thạnh thành phố hồ chí minh,0,0,0,0,0,1,1
30000000.0,19.17 tr,22.5 tr,Honda,Click,4600,Tay ga,100 - 175 cc,Thái Lan,13,328.57142857142856,bán click 125 đời 2013 cần bán con click 125 thái lan xe nguyên zin máy êm ru ngoài hình còn rất keng biển số tp dễ nhìn mua bán nhanh gọn lẹ con xe đời này thì chất máy êm khỏi suy nghĩ,0,0,0,0,0,1,0
143000000.0,95.08 tr,111.62 tr,Honda,SH,18999,Tay ga,100 - 175 cc,Nước khác,16,1117.5882352941176,sh 150c nhập đăng ký cuối 2010 xe 9 chủ cần bán sh ý đăng ký cuối năm 2010 nhập khẩu nguyên chiếc xe màu đỏ xe nhà đi rất kỹ mình thường bảo hành trong hãng từ ngày mua đến giờ chỉ vệ sinh nồi và thay nhớt máy móc zin 100 xe nhà em đang đi chính chủ công chứng ngay trong cho người mua xe đẹp ace mua về chỉ việc đi không phải làm gì nữa xem xe tại nhà mình ở q gò vấp cám ơn anh chị em đã xem tin,0,1,0,0,0,1,1
4600000.0,,,Kymco,Candy S,2000,Tay ga,100 - 175 cc,Thái Lan,18,105.26315789473684,bán lỗ kymco nhỏ xinh rất gọn mình cần ra đi em kymco nhỏ xinh có sửa mới rồi tốn tiền lắm hic sửa mới xong cho b nào mua về chạy thôi tiền sửa trên 5tr nếu dối sẽ xui xẻo mình ko chuyen bán xe nên bán đi cho xong vì tốn tiền ko muốn sửa nữa bình và nồi mới hết nha cảm ơn b nào quan tâm qua xem trực tiếp xe chạy kỹ nhưng cũ an tâm an toàn ga thắng chống chân bao nhựa chống xước chân đèn đầy đủ sáng trưng mới rõ mình bán nói trước với các bạn đe cac b tin rằng mình có trách nhiệm mua bán ko lua ng ah có sao nói vậy cavet đay đu 2008 giá mình ko giảm được nhưng có thể hỗ trợ giảm tiền xăng cho b nào trả giá xứng đáng de thương mình giảm nhiều luôn là chuyện ko khó mình chân thành nên cũng mong b mua nhanh chốt lẹ ạ xe ở tân bình ah gtdd zalo 0 chín hai 9 7 chín bay sau hai năm,0,0,0,0,0,0,0
49000000.0,6.02 tr,7.06 tr,Yamaha,Sirius,50000,Xe số,100 - 175 cc,Không rõ,19,2500.0,dọn đẹp không đi bán gấp xe mới cứng mới dọn xong máy êm chính chủ ủy quyền 20 năm,0,0,0,0,0,0,1
37000000.0,26.16 tr,30.71 tr,Yamaha,Exciter,19000,Tay côn/Moto,100 - 175 cc,Không rõ,5,3166.6666666666665,xe ex 155 quá trời đẹp biển đẹp làm ăn 08899 dư dùng cần bán con ex155 vva dk 11 2021 hs ủy quyền cầm tay nguyên con cực đẹp phuộc xịn kính zin giá 37 là bay ae quan tâm ib,0,0,0,0,0,1,0
11500000.0,10.4 tr,12.2 tr,Honda,Wave,32000,Xe số,100 - 175 cc,Nước khác,8,3555.5555555555557,cầm đồ thanh lý wave 2018 thanh lý xe wave 2018 giao cccd chủ xe xe zin dàn chân còn đẹp dàn áo có trầy xước bán bao tranh chấp viết giấy mua bán giao cccd chủ xe,0,1,0,0,0,1,0
7000000.0,5.23 tr,6.14 tr,Yamaha,Nouvo,0,Tay ga,100 - 175 cc,Không rõ,12,0.0,xe nouvo chính chủ biển số tp xe còn mới chính chủ bstp xem xe tại nhà,0,0,0,0,0,0,1
80000000.0,57.96 tr,68.03 tr,Honda,SH,7000,Xe số,100 - 175 cc,Việt Nam,8,777.7777777777778,sh 150 abs 2018 sh 150 abs 2018 dư dùng cần bán odo 7000 đã lên 1 số món đồ chơi,0,0,1,0,0,0,0
57500000.0,57.07 tr,67 tr,Yamaha,XSR,10000,Tay côn/Moto,100 - 175 cc,Việt Nam,4,2000.0,xsr 155 2022 bản đặc biệt full option tphcm mấy bạn cửa hàng vui lòng không liên hệ tránh mất thời gian đôi bên hết đam mê bán lại xe xsr 155 2022 bản đặc biệt trắng đỏ đen số cavet xe 011111 ngoại hình 95 không đâm đụng ngậm nước xe đã lên abs chính hãng honda xe đã vào nhiều đồ chơi cơ bản như sau chống đổ khung chống đổ sườn chân chống đứng gù nâng ghi đông xi nhan trước sau tay dắt túi treo hông giá đỡ điện thoại xe chính chủ công chứng sang tên không bao gồm heo brembo trước sau không bao gồm tay côn tay thắng rcs đèn loboo,0,0,1,0,0,0,1
14800000.0,15.73 tr,18.46 tr,Yamaha,Exciter,45,Tay côn/Moto,100 - 175 cc,Việt Nam,9,4.5,exciter 2017 zin đẹp máy êm khoẻ giấy tờ hợp lệ e thanh lý chiếc exciter 2017 như hình kẹt quá nên bán xe vẫn chạy khoẻ máy êm có làm nồi 1 lần còn lại zin k độ chọt chức năng đầy đủ giấy tờ cà vẹt hợp lệ bao trnah chấp bán tại nhà có cà vẹt zin và photo cmnd voéte giấy bao tranh chấp trước mua của cửa hàng cầm đồ nên k có chính chủ ạ giá 14tr8,0,1,0,0,0,1,1
8200000.0,6.99 tr,8.21 tr,Honda,Wave,15000,Xe số,100 - 175 cc,Thái Lan,14,1000.0,honda wave rsx110 tôi muốn bán 1 chiếc xe honda wave rsx110 xe năm 2012 xe zin từ a đến z may êm ru bstphcm chinh chủ,0,0,0,0,0,1,0
16000000.0,,,Suzuki,Dòng_Khác,50000,Tay ga,100 - 175 cc,Nhật Bản,24,2000.0,ban xe suzuky cần bán xe suzuki epicuro 150cc đầu lớn xe còn zin mọi chức năng hoặc động bình thường đồng hô nước đồng hô xăng đồng hô kilomet ok máy còn đã zin kiểm tra lại toàn bộ xe hết rồi đồ zin theo xe máy êm chạy mạnh đi xa ok không sôi nước ae ai có nhu cầu lh trực tiếp xem xe chạy tét thử xem xe tại q2 thảo điền,0,0,0,0,0,1,0
20000000.0,17.08 tr,20.05 tr,Honda,Winner X,21000,Tay côn/Moto,100 - 175 cc,Việt Nam,6,3000.0,winer x v2 winer x v3 odo 21 xxx xe như mới leng keng đẹp trai phong độ với gam màu đen bạc do mình lên dòng mới nên để lại giá hữu nghị 20tr xe chính chủ bao check,0,0,0,0,0,0,1
17500000.0,13.07 tr,15.34 tr,Yamaha,Janus,17000,Tay ga,100 - 175 cc,Việt Nam,9,1700.0,xe đep zin nguyên chiếc chua đụng cham 1 con ốc viêt nam xe zin nguyên chiêc xe được gắn thêm 1 phuộc ở hãng chế độ bảo hành 1 năm về máy đc liên hệ 252 68 phạm văn chiêu phường 9 quận gò vâp thành phố hô chi minh đt số,0,1,0,0,0,1,0
55000000.0,,,Honda,67,12345,Tay côn/Moto,Dưới 50 cc,Không rõ,4,2469.0,bán xe honda ss50 model 68cl sắp xuất cảnh đành chia tay em honda ss50 form 68cl cực hiếm xe sưu tầm tâm huyết được lựa chọn từng món đồ phụ tùng zin 90 khó tìm chiếc thứ hai đồng thanh đồng thủ có khả năng đi phượt xa xe đẹp hoàn hảo giấy tờ chính chủ đứng tên bán sang tên hợp lệ công chứng ngay khi giao dịch xin liên hệ trực tiếp xem xe ưu tiên cho người có hiểu biết về dòng xe này thanks,0,0,0,0,0,1,1
94000000.0,86.48 tr,101.52 tr,Honda,Rebel,72000,Tay côn/Moto,Trên 175 cc,Nhật Bản,28,2482.7586206896553,bán honda rebel 125cc honda rebel 125cc hqcn đẹp leng keng zin nguyên máy mạnh êm ngay chủ bao rút hồ sơ sang tên toàn quốc zalo ship cod toàn quốc,1,0,0,0,0,1,0
21500000.0,20.8 tr,24.42 tr,Honda,Vision,12000,Tay ga,100 - 175 cc,Việt Nam,7,1500.0,cần bán vison 2019 bs 67 k9c xe vison 2019 bán btc k9c xe còn rất mới,0,0,0,0,0,0,0
35000000.0,24.18 tr,28.39 tr,Honda,SH,20000,Tay ga,100 - 175 cc,Không rõ,21,909.0909090909091,bán sh ý 2005 chính chủ bán sh ý 150 2005 lên áo đẹp chính chủ bstp bao công chứng xe đang sử dụng hàng ngày kẹt tiền bán nhanh 35tr có bớt ai thấy phù hợp nhu cầu mua lh,0,1,0,0,0,0,1
14000000.0,9.16 tr,10.76 tr,Honda,Dòng khác,300000,Tay ga,50 - 100 cc,Nhật Bản,26,11111.111111111111,bán con dio 50 xe 2 thì khu vực hồ chí minh tình trạng chiếc xe đều tốt về đỗ xăng là chạy thôi ạ xe vô đồ chơi nhiều xem xe ở gò vấp hcm ae thiện chí alo tình trạng xe vàng dio zx dàn ngoài mới sơn lại từ a z xe sạch sẽ máy móc im ru khu vự gò vấp hcm xe về chỉ đổ xăng là chạy ae liện hệ kết bạn zalo gửi ảnh chi tiết nhé có ship các tỉnh nếu có cọc còn ngại cọc thì tới chổ xem xe,0,0,0,0,0,0,0
25000000.0,15.33 tr,17.99 tr,Honda,Spacy,13000,Tay ga,100 - 175 cc,Nhật Bản,29,433.3333333333333,cần bán xe spacy nhật 125 đời 1997 thắng chân cần bán cho ai đam mê xe cổ honda spacy 125 thắng chân màu xanh tình trạng xe hoàn hảo đổ xăng là vi vu thôi giá 25 triệu còn thương lượng xe có cà vẹt nếu sang tên vui lòng tìm chủ cũ mình bán bao tranh chấp cho ai cần mua đi mọi thắc mắc vui lòng liên hệ a thành,0,0,0,0,0,0,0
33000000.0,24.18 tr,28.39 tr,Honda,SH,2000,Tay ga,100 - 175 cc,Không rõ,21,90.9090909090909,thanh lý xe sh ý dư xe cần thanh lý xe sh xe đang chạy bình thường xe biển số tp ai cần qua nhà xem xe trực tiếp ạ,0,1,0,0,0,0,0
3300000.0,3.11 tr,3.65 tr,SYM,Attila,36000,Tay ga,100 - 175 cc,Đài Loan,16,2117.6470588235293,có bán xe attila đĩa bây số tp có bán xe attila đĩa bây mẫu den để kèn signal dù máy êm liên hệ số,0,0,0,0,0,0,0
31500000.0,30.2 tr,35.45 tr,Honda,Vario,50000,Tay ga,100 - 175 cc,Việt Nam,7,6250.0,vario 150 2019 hcm xe máy móc nguyên zin trầy theo năm tháng xem xe p5 gò vấp tại nhà ký mua bán xe uỷ quyền lần 2,0,1,0,0,0,1,0
45000000.0,41.4 tr,48.6 tr,Honda,67,12345,Tay côn/Moto,Dưới 50 cc,Nhật Bản,7,1543.125,bán xe honda ss dòng 72 sơn zin cực hiếm sắp xuất cảnh đành chia tay em honda ss50 dòng 72 hàng sưu tầm cực hiếm phụ tùng em nó zin 90 mình sườn sơn zin đẹp cũ kỹ theo năm tháng đẹp hoàn hảo xe bstp giấy tờ sang tên hợp lệ công chứng ngay khi giao dịch ưu tiên bán cho người hiểu biết về dòng xe này thanks,0,0,0,0,0,1,0
9000000.0,6.93 tr,8.14 tr,Yamaha,Sirius,78576,Xe số,100 - 175 cc,Nhật Bản,11,6548.0,sirius fi 2015 do đổi xe nên cần ra đi ai xe còn nguyên zin xe ai cần liên hệ nhé,0,0,0,0,0,1,0
16000000.0,13.75 tr,16.14 tr,Honda,Winner,100000,Tay côn/Moto,100 - 175 cc,Việt Nam,9,10000.0,winner 2017 pxl bstp 9c xe nhà bstp 9c xe ở sài gòn gò vấp công chứng nhanh lẹ tình trạng rớt đầu thay sên cam redleo tăng cam redleo xe đi pxl zin ae về canh xăng lại xe nhà có sao nói hết nên yên tâm ae gọi điện ép giá thoải mai hoặc xem xe tại nhà gò vấp đừng nhắn tin mất thời gian,0,0,0,0,0,1,0
26000000.0,19.62 tr,23.03 tr,Yamaha,Nvx,26000,Tay ga,100 - 175 cc,Nhật Bản,8,2888.8888888888887,nvx 155 abs dep chinh chu xe dep chinh chu biên sô sg tiep ae thiên chi mua,0,0,1,0,0,0,1
42500000.0,,,KTM,Duke 200,20000,Tay côn/Moto,Trên 175 cc,Nước khác,7,2500.0,ktm duke 200 đk lần đầu 2019 xe đời 2019 đang sử dụng ít dùng xe màu trắng zin đầu đến đuôi nhông sên dĩa ktm mới vừa bảo dưỡng mua về chỉ việc chạy đến 7500k nữa mới cần bảo dưỡng tiếp theo liên hệ chủ xe 1 đời chủ mua mới ưu tiên bán cho người dùng thuận mua vừa bán không giao dịch với môi giới bị ép cảm ơn,0,0,0,0,0,1,0
8000000.0,6.22 tr,7.3 tr,Yamaha,Jupiter,76102,Xe số,100 - 175 cc,Việt Nam,22,3308.782608695652,xe số yamaha jupiter màu xám 2004 đã qua sử dụng xuất xứ việt nam địa điểm coi xe 236 31 đường thống nhất phường 10 gò vấp tp hcm liên hệ hoặc,0,0,0,0,0,0,0
6500000.0,5.42 tr,6.37 tr,SYM,Elegant,3000,Xe số,100 - 175 cc,Không rõ,15,187.5,bán xe số êm lê đức thọ gò vấp sym elegant 110 máy êm ru biển 78 bình đề kèn đèn đầy đủ bánh mâm thắng đĩa xe về chỉ bấm đề là chạy chỉ 6tr5,0,0,0,0,0,0,0
18000000.0,15.95 tr,18.72 tr,Honda,Wave,237,Xe số,Dưới 50 cc,Nhật Bản,2,79.0,honda wave bstp chính chủ 2024 mới 99 xe như hình mới 99 tặng kèm bảo hiểm xe xem xe tại nhà ở đường nguyễn văn công phường 3 quận gò vấp mua thì gọi điện không trả lời tin nhắn hoặc chat,0,0,0,0,0,0,1
27000000.0,22.84 tr,26.81 tr,Yamaha,Grande,47000,Tay ga,100 - 175 cc,Không rõ,7,5875.0,xe grande 2019 mới 95 để lại cho a c có nhu cầu nhà dư 2 xe nay ít đi nên cần bán xe trung bình chỉ đi trong phố nên mây móc êm ru bão dưỡng định kỳ đày đủ giấy tờ rõ ràng liên hệ,0,0,0,0,0,0,0
25000000.0,33.69 tr,39.55 tr,Honda,SH,0,Tay ga,100 - 175 cc,Không rõ,19,0.0,sh 2007 biển số đẹp xe rất đẹp bao tránh chấp mua về đi liền kẹt tiền nên bán,0,0,0,0,1,0,0
46500000.0,38.82 tr,45.57 tr,Honda,SH,48000,Tay ga,100 - 175 cc,Việt Nam,11,4000.0,sh 150 2015 up full ý khoá smart key cần bán sh 150i đời 2015 lên full áo ý khoá smartkey đẹp như hình xe nhà sử dụng ít đi toàn trùm mền máy móc nguyên zin chưa qua sữa chữa vận hành êm ái nhẹ nhàng odo mới 48 ngàn cây bstp 37595 đẹp 9 nút chính chủ công chứng sang tên uỷ quyền đều được bớt cafe cho anh em thiện chí,0,1,0,1,0,1,1
46000000.0,41.72 tr,48.97 tr,Yamaha,Exciter,5000,Xe số,100 - 175 cc,Thái Lan,18,263.1578947368421,mình càn bán xe ex 2008 zin cần bán chiếc xe ex 2008 xe nhập nguyên chiếc tình trạng xe đẹp chưa rớt đầu có làm lại nồi rồi xe rất êm xe thái mọi người khỏi bàn rồi xem xe trực tiếp tại nhà xe chính chủ sang tên nhanh gọn 296 lê văn thọ f11 gò vấp hcm,0,1,0,0,0,1,1
74000000.0,75.95 tr,89.16 tr,Honda,SH,1000,Tay ga,100 - 175 cc,Nhật Bản,2,333.3333333333333,bán sh 125i mới mua 2024 odo 9xxx km bs tp hcm nhà dư xe nên bán xe tay ga mới mua hiệu honda sh125i màu trắng biển số tp hcm mẫu định danh mới đăng ký cuối năm 2024 xe mới chạy vòng đi chợ mua rau được hơn 900km bảo dưỡng định kỳ bảo hành đầy đủ xe đẹp nguyên zin không trầy xước dư dùng nên bán bớt giá mua xe mới 84 5tr ra bs nay bán 74tr bao ra ký hợp đồng công chứng không ủy quyền chính chủ đứng tên ký bán không phải cò lái sang tên hợp lệ nhanh gọn lẹ xem xe tại phường 06 quận gò vấp tp hcm,0,1,0,0,0,1,1
65000000.0,63.35 tr,74.37 tr,Piaggio,Sprint,1300,Tay ga,100 - 175 cc,Việt Nam,2,433.3333333333333,không có nhu cầu sử dụng cần bán lại xe chính chủ xe còn 2 gương 2 chìa khoá góc và phụ sổ bảo hành vespa của đại lí sapa và voucher bão dưỡng 500k xe đã thay nhớt lần đầu lúc 500km là lọc dầu vaf nhớt số nếu có nhu cầu có thể cho chạy thử xe xe bao check không đâm đụng hay tour đồng hồ có thể đem xe ra các đại lí piagio check xe phí mọi người tự thanh toán giúp em xe chính chủ kí uỷ quyền hoặc mua bán đều được ạ,0,0,0,0,0,0,1
14500000.0,15.31 tr,17.98 tr,Honda,Lead,12368,Tay ga,100 - 175 cc,Việt Nam,12,951.3846153846154,lead 2014 chính chủ cần bán nhanh xe lead đk 2014 chính chủ xe máy móc zin êm dàn ngoài liền lạc ko bể mọi chức năng hoạt động tốt xe chính chủ khó ký bán giao cccd chủ xe viết giấy bao tranh chấp xem xe trực tiếp tại quang trung gò vấp có fixx xăng cộ cho ac nhanh lẹ cảm ơn chợ tốt duyệt tin,0,1,0,0,0,1,1
59000000.0,41.61 tr,48.85 tr,Yamaha,Exciter,4000,Tay côn/Moto,100 - 175 cc,Không rõ,16,235.2941176470588,chính chủ bán ex2010 5p71 bstp xe mới dọn đi được mấy tháng xe dàn áo new xé bịch xe dán keo nguyên con lột ra rất mới kiểng nhẹ cấu hình máy 62 4 pô êm đít zin máy mới bảo dưỡng êm ái ngon lành ae nào có nhu cầu alo,0,0,0,0,0,1,1
40000000.0,46.96 tr,55.13 tr,Honda,SH,300000,Tay ga,100 - 175 cc,Việt Nam,13,21428.571428571428,bán xe sh nhà dư xe cần bán bớt xe ít đi xe chưa tháo keo về anh em rử lại là đẹp leng kenv,0,0,0,0,0,0,0
8000000.0,12.98 tr,15.24 tr,Honda,Future,10000,Xe số,100 - 175 cc,Việt Nam,11,833.3333333333334,xe chở hàng cồng kềnh baga vyhana đã hàn thêm rút rút dc 1m8 phuộc tải 300kg gắp dài 60cm cặp mâm citiplus luôn vỏ điện đề đèn đầy đủ gtdd,0,0,0,0,0,0,0
5000000.0,5.1 tr,5.99 tr,Yamaha,Mio,12345,Tay ga,100 - 175 cc,Nhật Bản,17,685.8333333333334,bán xe ultimo biển số thành phố xe ultimo biển số thành phố máy êm giấy tờ đầy đủ,0,0,0,0,0,0,0
85000000.0,70.02 tr,82.2 tr,Honda,SH,40000,Tay ga,100 - 175 cc,Việt Nam,5,6666.666666666667,xe sh 150i còn mới đẹp cần bán xe sh 150i mới mua năm 2021 giữ gìn còn đẹp nguyên xe đã chạy hơn 40 000 cây số ai cần liên hệ mua bán tại nhà,0,0,0,0,0,0,0
25000000.0,23.44 tr,27.52 tr,Honda,Winner X,25000,Tay côn/Moto,100 - 175 cc,Nước khác,4,5000.0,winner v3 abs 150 bs tphcm xe biển số thành phố hồ chí minh chính chủ đứng tên hỗ trợ người cần mua sang tên mọi lúc nếu không có bận việc xe có lên bi cầu vàng gọt yên 2 tầng máy móc chưa đụng chạm gì hết chỉ dùng đi làm và đi về nhà ngoài ra chưa tác động gì đến máy móc ai thực sự cần 1 chiếc xe chưa qua trùng tu thì hãy liên hệ đến mình xe ở gò vấp tphcm,0,0,1,0,0,0,1
6800000.0,6.41 tr,7.52 tr,Yamaha,Mio,50000,Tay ga,100 - 175 cc,Việt Nam,15,3125.0,classico 2011 bstp bao tranh chấp classico 2011 bstp bao tranh chấp máy êm ru đề kèn xinhan đầy đủ giàn áo có trầy như hình bán 6tr8 có bớt cho ae nhanh lẹ xem xe trực tiếp tại nhà quận gò vấp,0,0,0,0,0,0,0
65000000.0,41.94 tr,49.23 tr,Yamaha,Exciter,100000,Xe số,100 - 175 cc,Nước khác,20,4761.9047619047615,xe zin xe zin thả cam ít đồ chơi phuộc olong new chợ lực olong new vvv thiện trí alo xem xe còn vài món đồ chơi xem xe sẽ biết chính chủ hoặc gl ga bù trừ thương lượng xe con tự động êm ru nha,0,0,0,0,0,1,1
56000000.0,54.65 tr,64.15 tr,Yamaha,MT,16000,Tay côn/Moto,Trên 175 cc,Nước khác,9,1600.0,xe chính chủ xe zin bao ko đâm đụng hộ trợ quẹt thẻ tín dụng ngay chủ anh em nào cần liên hệ ép giá,0,0,0,0,0,1,1
16999999.0,6.63 tr,7.78 tr,Honda,Dream,123456,Xe số,100 - 175 cc,Việt Nam,17,6858.666666666667,xe dream dọn kiểng máy 52 3 5 phuoc rcb cdn excel sịn choá zipat xe sach se,0,0,0,0,0,0,0
30000000.0,26.38 tr,30.97 tr,Suzuki,GSX,7000,Tay côn/Moto,100 - 175 cc,Nước khác,7,875.0,suzuki gsx r150 bản độ yoshimura 9 chủ máy zin xe suzuki gsx r150 2019 bản độ yoshimura chính hãng xe giữ gìn kỹ mới hơn 90,0,0,0,0,0,1,0
19800000.0,17.72 tr,20.8 tr,Honda,Dòng khác,40000,Tay côn/Moto,100 - 175 cc,Nước khác,6,5714.285714285715,nhượng lại winer x xe đẹp keng mình cần nhượng lại con winner x bs 70 tây ninh xe mình đứng ủy quyền bao công chứng mua bán xe máy móc zin êm thì thầm vì ít đi ưu tuên ae nào nhanh gọn thanks,0,0,0,0,0,1,0
4000000.0,14.27 tr,16.75 tr,Honda,Future,10000,Xe số,100 - 175 cc,Trung Quốc,24,400.0,xe honda future 110 xanh dươngg 80 màu sắc xanh ngọc thái hãng sản xuất trung quốc dòng xe honda future 110 chịu nước xử lý bề mặt sơn phun qua hấp sấy giấy tờ đầy đủ xe bền còn 80 tính năng chống tia uv chịu va đập có quy cách bao gói theo tiêu chuẩn hqt,0,1,0,0,0,0,0
13500000.0,14.32 tr,16.81 tr,Honda,Future,31000,Xe số,100 - 175 cc,Thái Lan,25,1192.3076923076924,xe nhà mua ít sử dụng cần bán xe nhà nhiều mua ít sử dụng cần bán xe máy khỏe đổ xăng là chạy,0,0,0,0,0,0,0
37000000.0,26.16 tr,30.71 tr,Yamaha,Exciter,4900,Tay côn/Moto,100 - 175 cc,Việt Nam,5,816.6666666666666,exciter 155 bstp chính chủ 1 chủ đang dùng bán exciter đời 2021 chính chủ bstp sang tên 1 nốt xe ít đi chùm mền là nhiều mới đi được hơn 4900km còn mới như zin máy móc bao ngọt nhượng lại cho ae cùng đam mê xe bao thợ thầy tới check máy móc nguyên zin xe dán tem movistar trắng đỏ đen như cavet xe đã lên full ốc titan lúc mới mua led trợ sáng z20 xinhan led audi hàng zin còn nguyên đưa lại cho ae nếu ae chốt xe xe còn thương lượng ae mua xe tới tận nhà kêu thợ thầy tới check hợp lý xuống tiền nên anh em cứ yên tâm nhé chi tiết liên hệ mình 070657 một tá m một hai huy xem xe quận gò vấp tphcm,0,1,0,0,0,1,1
10200000.0,7.87 tr,9.24 tr,Honda,Lead,50000,Tay ga,100 - 175 cc,Việt Nam,14,3333.3333333333335,leed 110 đời cao xe zin chính chủ bán mới lột keo hình sao xe vậy mua về chỉ chạy không cầm sửa ai cần liên hệ mình nhé thanks chợ tốt,0,0,0,0,0,1,1
21000000.0,15.95 tr,18.72 tr,Honda,Wave,687,Xe số,100 - 175 cc,Việt Nam,2,229.0,cần bán xe wave rsx xe còn rất mới sử dụng rất ít nên có nhu cầu bán xe mua tháng 10 năm 2024 còn bảo hành ai có nhu cầu mua lh,0,0,0,0,0,0,0
65000000.0,62.14 tr,72.95 tr,Honda,SH,18000,Tay ga,100 - 175 cc,Việt Nam,7,2250.0,vợ mạng bầu không đi xe cao được sh125 chạy 18k3 hiện mình cần bán anh chị thiện chí ib mình,0,0,0,0,0,0,0
8500000.0,7.25 tr,8.51 tr,Suzuki,Axelo,90000,Tay côn/Moto,100 - 175 cc,Nhật Bản,9,9000.0,xe suzuki axelo cần tiền bán gấp axelo sản xuất năm 2017 một niềng trước mới thay cặp vỏ ruột trước sau mới thay luôn xe mới thay nhớt cảm ơn chotot duyet tin,0,0,0,0,0,0,0
20000000.0,21 tr,24.66 tr,Honda,Air Blade,34000,Tay ga,100 - 175 cc,Không rõ,9,3400.0,ab 2017 xe đã lên full đèn an toàn cho anh em đi xa cần tiền bán gấp 20tr k fix,0,0,0,0,0,0,0
12000000.0,11.94 tr,14.02 tr,Honda,Dòng khác,300000,Tay ga,Dưới 50 cc,Nhật Bản,25,11538.461538461539,bán xe 2 bánh 2 thì liên hệ xem xe746 thống nhất phường 12 gò vấp,0,0,0,0,0,0,0
7500000.0,5.89 tr,6.92 tr,Yamaha,Mio,99999,Tay ga,50 - 100 cc,Việt Nam,16,5882.294117647059,e cần bán xe giay tờ đầy đủ ko 9c có cmnd chủ xe cũ xe máy móc ngon lành,0,0,0,0,0,0,0
11500000.0,9.06 tr,10.64 tr,Honda,Air Blade,53121,Tay ga,50 - 100 cc,Việt Nam,14,3541.4,xe air blade màu xán 2012 xe chạy êm chính chủ xe được bảo trì bảo dưỡng tại hãng honda không sữa chữa bên ngoài vỏ áo còn mới ưu tiên người đến xem và mua xe trực tiếp xe hiện đang ở gò vấp gần công viên gia định,0,0,0,0,0,0,1
8500000.0,15.43 tr,18.12 tr,Honda,Dream,35000,Xe số,50 - 100 cc,Nhật Bản,27,1250.0,xe dream lùn bstp cực dep xe mình mới don lại từ trong ra ngoài nen còn rất ngon mấy móc em ru moi chức năng hoạt dọng day du hình sao xe vay bớt lộc cho người có thiện chí,0,0,0,0,0,0,0
20500000.0,15.49 tr,18.18 tr,Honda,Vision,95889,Tay ga,100 - 175 cc,Việt Nam,11,7990.75,bán xe honda vision màu xanh dương nhà dư dùng cần bán cho rộng nhà xe vision màu xanh dương đời 2015 cavet xe chính chủ bảng số quận 2 tp thủ đức tphcm xe chạy êm mạnh nữ đi nên khá kỹ lh,0,0,0,0,0,0,1
81000000.0,74.21 tr,87.11 tr,Honda,SH,39000,Tay ga,100 - 175 cc,Không rõ,3,9750.0,sh 150 abs 2 kênh cavet 2023 chính chủ bán bstp đổi xe nhỏ nên bán lại cho khách dùng trực tiếp không qua cò lái bs tp bình thạnh xe đi 39k km đk lần đâu 2020 cavet mới chính chủ 2023 đã update nồi hãng honda sh cuaro máy ngon như xe mới xe bốc chạy kĩ nhớt moutl tổng hợp bảo dưỡng kĩ có trầy nhẹ do để chung cư có sao nói vậy cam kết chưa đụng chạm gì chạy cực ngon giá ra đi 81 tr bao công chứng,0,0,1,0,0,0,1
95000000.0,74.21 tr,87.11 tr,Honda,SH,3700,Tay ga,100 - 175 cc,Việt Nam,3,925.0,xe sh 150i abs trắng ánh kim mới 99 xe mơ i 99 ko vê t trầy xem xe trư c tiê p tại quang trung p8 go vâ p,0,0,1,0,0,0,0
9500000.0,11.97 tr,14.05 tr,Hãng khác,Dòng khác,6600,Xe số,50 - 100 cc,Không rõ,3,1650.0,cần bán xe chaly việt thái xe 50cc chính chủ xe chaly 50cc việt thái mới đi hơn 6600km tình trạng tốt,0,0,0,0,0,0,1
