Giá,Khoảng_giá_min,Khoảng_giá_max,Thương_hiệu,Dòng_xe,Số_Km_đã_đi,Loại_xe,Dung_tích_xe,Xuất_xứ,Tuổi_đời_xe,Km_per_Year,Text_Raw,is_hqcn,is_nhap_y,is_abs,is_smartkey,is_vip_plate,is_zin,is_chinh_chu,Giá_Dự_Đoán,Residuals
75000000.0,55.2 tr,64.8 tr,Honda,SH,21374,Tay ga,100 - 175 cc,Việt Nam,9,2137.4,sh 150i 2017 ko còn nhu cầu sử dụng nên cần bán giữ xe cẩn thận như mới không va chạm trầy xước không qua trung gian xe ít sử dụng không chạy nhiều,0,0,0,0,0,0,0,56461100.87859002,18538899.121409982
40500000.0,32.36 tr,37.99 tr,Honda,Air Blade,4100,Tay ga,100 - 175 cc,Việt Nam,5,683.3333333333334,bán xe air blade 2021 giá tốt đảm bảo chất lượng thông tin xe loại xe honda air blade 2021 quãng đường đã đi 4 100 km giấy tờ đầy đủ chính chủ tình trạng xe còn rất mới,0,0,0,0,0,0,1,34681672.312179506,5818327.687820494
1500000.0,6.23 tr,7.31 tr,Yamaha,Jupiter,258000,Xe số,100 - 175 cc,Việt Nam,16,15176.470588235294,xe dư bán rỗng nhà xe cũ máy mới làm lại đề là chạy rình rình đi lại rất bền xích hơi trùng nhé ai thực sự cần xe thiệt chí mình ship 0 đồng xe không có gì hết nhé,0,0,0,0,0,0,0,5851159.167936294,-4351159.167936294
6900000.0,12.64 tr,14.84 tr,Honda,Air Blade,62000,Tay ga,100 - 175 cc,Việt Nam,16,3647.058823529412,air blade fi 2010 bs tứ quý bán cho ae đam mê xe bs tứ quý xe không 9 chủ bán bao tranh chấp máy zing êm mạnh kg lỗi lầm mua đổ xăng là chạy cặp võ truoc sau còn gai bán hoặc giao lưu vision yamaha grande bù không quá 5tr xe mới bảo dưỡng 1tr còn hoá đơn cảm ơn chợ tốt duyệt tin,0,1,0,0,1,1,0,11237842.875769762,-4337842.875769762
4600000.0,6 tr,7.05 tr,Honda,Lead,81446,Tay ga,100 - 175 cc,Nhật Bản,17,4524.777777777777,bán xe lead 110 xe đang trong tình trạng tốt dàn áo thì xuống theo năm tháng rồi sử dụng để chở hàng hay đi lại đều tốt xe mình không sử dụng nữa bán cho ae về chạy kiếm tiền chứ k nuôi thấy thợ gì nha xăng nhớt vào bào 1 2 năm vô tư chở hàng thì xuất sắc luôn,0,0,0,0,0,0,0,9953518.807631072,-5353518.807631072
15800000.0,15.48 tr,18.18 tr,Yamaha,Grande,98000,Tay ga,100 - 175 cc,Việt Nam,12,7538.461538461538,grande 2014 chính chủ grand 2014 chính chủ công chứng uỷ quyền mua bán nhanh lẹ xe nha dang sử dung may móc kiểm tra thay nhớt định kị giá 15tr800 liên hệ 137 7e thoại ngọc hầu phú thạnh tân phú hcm,0,0,0,0,0,0,1,10083135.032624299,5716864.967375701
24000000.0,8.59 tr,10.08 tr,Piaggio,Vespa,4500,Tay ga,50 - 100 cc,Nước khác,14,300.0,vesp vespa vxl 125 cc không xử dụng ít đi đồng hồ 4500km không xử dụng nữa cần bán hồ sơ cầm tay chính chủ,0,0,0,0,0,0,1,14519293.944872038,9480706.055127962
26500000.0,24.85 tr,29.17 tr,Honda,Winner X,31000,Tay côn/Moto,100 - 175 cc,Việt Nam,3,7750.0,cần bán xe winnerx tôi cần bán xe winner x xe chính chủ xe 1 đời chủ tình trạng xe còn rất mới máy móc hoạt động tốt mọi chức năng đầy đủ chỉ đổ xăng là chạy thôi mua bán công chứng sang tên liền anh em qua coi xe đảm bảo thích liền giá còn bớt cho anh em nhiệt tình muốn mua,0,0,0,0,0,0,1,24555417.070873488,1944582.9291265123
22000000.0,19.92 tr,23.38 tr,Suzuki,Satria,32000,Xe số,100 - 175 cc,Nước khác,7,4000.0,satria 2019 satria zin 2019 bstp mâm zin còn máy móc zin chính chủ,0,0,0,0,0,1,1,17989086.672591113,4010913.3274088874
15000000.0,8.66 tr,10.17 tr,Honda,Air Blade,35000,Tay ga,100 - 175 cc,Việt Nam,17,1944.4444444444443,nhà nhìu xe cần bán bớt xe đã lên dàn áo thái còn mới xe ít đi cần bán bớt cho rộng chỗ,0,0,0,0,0,0,0,9974666.19507751,5025333.804922489
55000000.0,41.9 tr,49.18 tr,Yamaha,Exciter,2000,Tay côn/Moto,100 - 175 cc,Việt Nam,16,117.6470588235294,ex 2010 dọn mới từ trong ra ngoài yamaha exciter2010 5p71 phục dựng lại từ trong ra ngoài biển số saigon chính chủ dàn máy 65zz dên thay tay lòng ycs bình redleo bao êm còn lực hay không ae qua test trực tiếp xé bịt ron phốt bạc đạn cao su full xe mâm enkie mẫu brt vỏ michelin dĩa x1r hãng phuộc sau redleo hãng v v xe dọn tâm huyết từ miếng ron con tán anh em đừng so sánh với xe dọn dàn ngoài tội nghiệp em em ban có 58 ae nào dễ thương em bớt mạnh,0,0,0,0,0,0,1,42855411.11111111,12144588.888888888
15500000.0,10.24 tr,12.02 tr,Honda,Wave,65845,Xe số,50 - 100 cc,Nhật Bản,21,2992.954545454545,wave zx 2005 bstp k9c có cccd chủ wave zx đầu 51 bstp k9c có cccd chủ máy zin êm ru áo zin hãng mới thay sườn bao đẹp k mục lủng phuộc sau fu1 zin nhún bao êm ae về chỉ đổ xăng là chạy k sửa chửa,0,0,0,0,0,1,0,10444927.451002007,5055072.548997993
6300000.0,7.18 tr,8.43 tr,Hãng khác,Dòng khác,58000,Xe số,Dưới 50 cc,Không rõ,9,5800.0,cub 50 đời mới cần bán chiếc cub 50 đời mới bs tỉnh 36 bao tranh chấp mua bán lạy nhà máy zin êm như xe điện bình đề đầy đủ,0,0,0,0,0,1,0,7994751.9978041835,-1694751.9978041835
52000000.0,57.96 tr,68.03 tr,Honda,SH,23000,Tay ga,100 - 175 cc,Việt Nam,8,2555.555555555556,bán sh việt nam 125i cbs bstp chính chủ cần bán sh việt nam 125i cbs bstp chính chủ xe nguyên zin chưa qua sửa chữa cặp vỏ còn zin theo xe từ hãng cavet màu đen hiện đang sơn màu xanh xi măng có trầy theo năm tháng có gắn sẵn bộ chống trộm phụ kiện kèm theo còn sách hướng dẫn sổ bảo hành 2 chìa khoá smk xe cam kết nguyên zin không đúng tặng xe chạy rất mạnh êm không tiếng động lạ và rất lợi xăng,0,0,0,1,0,1,1,62938449.00453813,-10938449.004538126
10800000.0,22.15 tr,26 tr,Honda,Wave,3100,Xe số,100 - 175 cc,Không rõ,27,110.71428571428572,wave s110 xe zin còn rất mới tinh trang xe nguyen zi n còn rất đẹp ae cày bừa chở hàng bstp chính chủ bao công chứng,0,0,0,0,0,1,1,12085262.702627799,-1285262.7026277985
29900000.0,29.98 tr,35.19 tr,Honda,Scoopy,22128,Tay ga,100 - 175 cc,Nước khác,4,4425.6,xe honda scooopy nhập khẩu indonesia mẫu 2022 scoopy mẫu 2022 nhập khẩu indonesia dung tích 110 xe nữ đi kĩ biển sô hồ chi minh binh thạnh chính chủ cần đi gấp ưu tiên người thiện chí giá net khách chịu khó lo thủ tục sang tên xem xe quận 7 giờ làm việc,0,0,0,0,0,0,1,36107347.355434455,-6207347.355434455
10000000.0,6.78 tr,7.96 tr,Honda,Wave,99999,Xe số,100 - 175 cc,Việt Nam,17,5555.5,xe wave rsx 110 còn zin máy xe mua năm 2009 đã dán lại decal xe do muốn mới có thể gỡ ra nếu thích ạ do không còn nhu cầu sử dụng nên bán máy còn zin chưa bung mọi người quan tâm có thể liên hệ ạ giá thương lượng,0,0,0,0,0,1,0,10032028.024999393,-32028.02499939315
3900000.0,5.12 tr,6.01 tr,Yamaha,Sirius,12345,Xe số,100 - 175 cc,Nhật Bản,24,493.8,kg dùng nên bán nhà dư con xe sirius của nhật đời đầu máy cực êm bên ngoài có bạc màu tí nhé xe gởi bãi nên có chỗ bị bể như đã chụp hình xe bị tuột bi đề ac mua về thay bi đề là xong xe có cavet đầy đủ viết thêm giấy bao tranh chấp xem xe mua bán tại nhà ac yên tâm,0,0,0,0,0,0,0,6408254.623576943,-2508254.623576943
48000000.0,41.69 tr,48.94 tr,Piaggio,Vespa,27000,Tay ga,100 - 175 cc,Việt Nam,7,3375.0,vespa sprint 2019 chính chủ đồ chơi vespa sprint 2019 iget abs xe máy móc zin 2 chìa 2 kiếng zin đã zô mâm đèn đồ chơi xe chính chủ mua bán công chứng liền giá 48t xem xe dĩ an hoặc linh xuân thủ đức lh,0,0,1,0,0,1,1,44950972.89854006,3049027.1014599428
13500000.0,23.78 tr,27.91 tr,Yamaha,Dòng khác,30000,Tay ga,100 - 175 cc,Nước khác,9,3000.0,xe nhập nguyên chiếc xe yamaha soul mua cửa hàng chỉ có cavet xe và giấy mua bán của cửa hàng xe đang cầm nên mới bán nhanh giá 13tr5 ai mua liên hệ zalo xe có fi nha mọi người,0,1,0,0,0,0,0,17053292.920299925,-3553292.920299925
55000000.0,40.73 tr,47.82 tr,Honda,SH,20000,Tay ga,100 - 175 cc,Việt Nam,18,1052.6315789473683,cần bán gấp xe zin giá còn thương lượng xe zin chính chủ tphcm giá còn thương lượng giao dịch trực tiếp tại tphcm,0,0,0,0,0,1,1,57740000.0,-2740000.0
43000000.0,36.78 tr,43.18 tr,Yamaha,Nvx,22000,Tay ga,100 - 175 cc,Không rõ,4,4400.0,bán xe nvx v2 2022 cần bán nvx v2 đkld 2022 bstp xe trong tình trạng zin đã bảo dưỡng hãng có sổ bảo hành xe đã dán ppf bao check hãng xe ko zin tặng xe xe có trầy do để ghế em bé và đậu xe ngoài bị va quẹt nhẹ có hình tình trạng báo sao xe vậy có fix mạnh ae nói ít làm nhiều,0,0,0,0,0,1,0,37217698.0335268,5782301.966473199
3000000.0,3.25 tr,3.81 tr,Suzuki,Hayate,99999,Tay ga,100 - 175 cc,Không rõ,18,5263.105263157895,đổi xe bán hayate mình mua xe khác nên chuyển nhượng bạn nào đang cần 1 con xe cày cuốc nhé xe đang sử dụng bình thường giấy tờ tay cavet xe đầy đủ và giấy tờ tay từ chủ cũ nhé,0,0,0,0,0,0,0,5048214.806519371,-2048214.8065193715
95000000.0,95.08 tr,111.62 tr,Honda,SH,100000,Tay ga,100 - 175 cc,Nước khác,16,5882.35294117647,sh 150i nhập ý lên sóng sh 150i em thanh lý nhẹ nhàng sh 150i giá 9xtr xe nhập ý nhé chính chủ bao ký xe đang ở lạc long quân tân bình lh mr hoàng,0,1,0,0,0,0,1,102024053.48444445,-7024053.484444454
3600000.0,,,Brixton,Dòng_Khác,50000,Tay côn/Moto,100 - 175 cc,Nước khác,7,6250.0,brixton 150 2019 máy móc ngon bao check ngoại hình hơi dơ do chưa rửa giá cả còn thương lượng giấy tờ chính chủ bao sang tên liên hệ,0,0,0,0,0,0,1,26764066.84206758,-23164066.84206758
66500000.0,61.59 tr,72.3 tr,Honda,PCX,30000,Tay ga,100 - 175 cc,Không rõ,4,6000.0,pcx 160 hstc chính chủ cần ra đi hiện mình cần bán em pcx 160 abc hstc đang sữ dụng xe chính chủ mua từ lúc mới ra đến giờ xe nguyên chưa từng đụng chạm gì hết xe mình ít đi chỉ để đi làm và đi chợ đi gần 4 năm mà 3 vạn thôi là các bác biết rồi xe chưa từng đi xa quá 100km nên các bác cứ yên tâm phụ kiên xe còn đầy đủ 2 chìa 2 kiếng mở yen khan cấp,0,0,0,0,0,0,1,39859990.488526054,26640009.511473946
23000000.0,20.85 tr,24.48 tr,Honda,Future,270000,Xe số,100 - 175 cc,Nhật Bản,7,33750.0,mua xe mới nên cần bán xe không sử dụng nữa xe fuled vào một số đồ chơi phuộc nice ốc full salaya xe đã làm máy vệ sinh,0,0,0,0,0,0,0,19323862.731764704,3676137.268235296
6500000.0,5.1 tr,5.98 tr,Yamaha,Nouvo,9435,Tay ga,100 - 175 cc,Nhật Bản,14,629.0,xe nouvo sx 5 fi do nhu cầu đổi xe mới nên cần thanh lý 1 xe yamaha nouvo 5 fi dòng phun xăng điện tử kg hao xăng xe giấy tờ đầy đủ kg 9 chủ do mua lại của ng quen biển số tp q8 anh chị mua xe em viết giấy mua bán bao tranh chấp photo cccd cjo yên tâm xe hiện trạng như sau máy rất êm láp kg hú đề dể nổ đèn còi đầy đủ dàn áo có trầy theo năm tháng xe chạy mạnh nhích ga rất nhẹ xe đa phần ít đi xa do em làm bảo vệ 24 7 kg đi đâu đc anh chị có nhu cầu xin liên hệ nếu ở xa em fix 1 bình xăng đầy vui vẻ giá còn thương lượng nếu ai có thiện chí mua xin cám ơn chợ tốt,0,1,0,0,0,0,0,5316966.2228856655,1183033.7771143345
6000000.0,6.54 tr,7.68 tr,SYM,Shark,100000,Tay ga,100 - 175 cc,Hàn Quốc,15,6250.0,xe dư ít sử dụngcần bán lại xe dư ít sử dụng cần bán lại xe chính chủ rút hồ sơ dc anh chị quan tâm lh e ạ,0,0,0,0,0,0,1,7154918.068706681,-1154918.068706681
5700000.0,6.06 tr,7.11 tr,Honda,Wave,39000,Xe số,100 - 175 cc,Hàn Quốc,16,2294.1176470588234,wawe hàn quốc xe rất ngon mình cần bán xe như hình xe giấy tờ đầy đủ nha mình mới mua xe nên bán lại cho ai cần mong gặp người thiện chí cần mua mình k cần quảng cáo nhiều mọi người đến xem xe sẽ biết ngay cảm ơn mọi người,0,0,0,0,0,0,0,7899110.487975806,-2199110.487975806
11000000.0,9.85 tr,11.56 tr,Honda,Air Blade,40000,Tay ga,100 - 175 cc,Việt Nam,15,2500.0,bán xe ab 2011 chính chủ bstp xe nhà nữ đi bảo dưỡng định kỳ do có nhu cầu đổi xe vì xe khá nặng so với nữ nên cần bán lại giá 11tr xe mua về để đi ngon có thể xem lại xích cam vỏ trước hơi mòn liên hệ đi cuối tân kỳ tân quý giao quốc lộ 1a lê đức anh quẹo liên khu 5 6 đến đường số 10 đối diện chùa huyền quang,0,1,0,0,0,0,1,10532719.76354196,467280.2364580408
68000000.0,59.13 tr,69.42 tr,Piaggio,Vespa,18000,Tay ga,100 - 175 cc,Việt Nam,3,4500.0,cần bán gấp em vespa sprint 150cc dk 6 2023 mình chính chủ cần ra đi em vespa sprint 150 6 2023 xe lên style picnic xem xe thủ đức xe biển tp đà lạt thương lượng cho anh em mau lẹ xe công chứng sang tên trong ngày,0,0,0,0,0,0,1,60430727.07134912,7569272.928650878
3500000.0,3.11 tr,3.65 tr,SYM,Attila,18000,Tay ga,100 - 175 cc,Không rõ,16,1058.8235294117646,bán xe attila đĩa bay biển số thành phố mình không có nhu cầu sử dụng cần bán lại chiếc xe attila địa bay biển số thành phố xe đẹp long lanh giấy tờ hợp lệ biển số thành phố bao việc giấy bao tranh chấp toàn quốc xe đẹp máy em bình đề xi nhan đầy đâu,0,0,0,0,0,0,0,4389724.607705985,-889724.6077059852
28000000.0,28.44 tr,33.39 tr,Yamaha,Exciter,62000,Tay côn/Moto,100 - 175 cc,Không rõ,4,12400.0,bán exciter 150 đen cam đời 2019 cần ra đi em exciter màu đen cam đời 2019 đăng ký 2022 xe chính chủ 1 đời chủ biển số thành phố số đẹp 9 nút chưa bung máy vừa làm nồi và vệ sinh xe đã xuống bánh nhỏ tặng luôn đèn trợ sáng vừa làm lúc làm 2triệu mấy để đi phượt mua về chỉ có chạy xe nhà chạy nên trau chuốt kĩ mới ken bao ae lướt do nhà chật cần bán chứ hơi tiếc vì gắn bó cũng nhiều cung đường phượt xa xe chạy êm ru côn bao lanh ae cần xem xe alo long đẹp trai bớt chút lộc cho ae có thiện chí mua,0,1,0,0,1,0,1,26749804.9756014,1250195.0243985988
10000000.0,15.04 tr,17.66 tr,Piaggio,GTS,123456,Tay ga,100 - 175 cc,Việt Nam,19,6172.8,vespa gts 125 bstp để chật nhà nên bán vespa gts 125 2007 xe như hình đã lên đèn led trước mặt nạ trước máy êm xe nghiêm chỉnh bstp giấy tờ không chính chủ đầy đủ hợp lệ bán tại nhà bao tranh chấp mọi hình thức giá 10t ae có nhu cầu lh 0 3 6 8 3 6 5 1 8 8 đến nhà 43 lê quang sung p2q6 xem xe trực tiếp nha,0,0,0,0,0,0,1,10755078.187052676,-755078.1870526765
4500000.0,5.81 tr,6.82 tr,Honda,Lead,44488,Tay ga,100 - 175 cc,Việt Nam,18,2341.4736842105262,nhà đi cần bán nhà dư chiếc xe tay ga cần bán giấy tờ đầy đủ viết giấy bao tranh chấp tại nhà máy êm lắp ko hú nha,0,0,0,0,0,0,0,9942648.377637163,-5442648.377637163
17000000.0,20.1 tr,23.6 tr,Suzuki,Raider,30000,Tay côn/Moto,100 - 175 cc,Nhật Bản,6,4285.714285714285,raider 17tr cần ra đi em raider giá sinh viên cho anh em đam mê xe giấy tờ đầy đủ hổ trợ sang tên nhanh gọn lẹ cho anh em nhiệt tình có thiện chí mình ở linh trung thủ đức gọi điện thoại xem xe trực tiếp,0,0,0,0,0,0,0,23345093.758935288,-6345093.758935288
5300000.0,4.53 tr,5.31 tr,Yamaha,Taurus,34017,Xe số,50 - 100 cc,Nhật Bản,16,2001.0,nhà dư xe bán bớt nhà dư xe bán bớt ae nào cần thì alô mình,0,0,0,0,0,0,0,5816255.28124079,-516255.28124079015
21500000.0,12.64 tr,14.84 tr,Honda,Air Blade,99999,Tay ga,100 - 175 cc,Thái Lan,16,5882.294117647059,honda air blade thái fi 2010 bstp cầm đồ thanh lý honda air blade thái lan fi đời 2010 bstp xe zin êm dàn áo cũ theo năm tháng mua xe bao tranh chấp có chứng minh chủ xe vui lòng gọi không nhắn tin,0,1,0,0,0,1,0,14807351.069641476,6692648.9303585235
28500000.0,26 tr,30.52 tr,Yamaha,PG-1,3000,Xe số,100 - 175 cc,Việt Nam,2,1000.0,nhận mua bán giao lưu các dòng xe xe 9 chủ yamaha pg 1 8 2024 xanh xi măn odo 3000 km đủ phụ kiện xe đẹp như mới giá 28 5tr biển sg chính chủ sang tên hoặc uỷ quyền anh em quan tâm mua bán trao đổi xe gọi em xem xe mua bán tại nhà,0,0,0,0,0,0,1,28407712.16631989,92287.83368010819
16500000.0,15.73 tr,18.46 tr,Yamaha,Exciter,92000,Tay côn/Moto,100 - 175 cc,Việt Nam,9,9200.0,bán ex150 chính chủ bstp đỏ đen 2017 do mua tay ga nên bán lại xe mới đi 5 năm đang trùm mềm 2 năm ở nhà bộ áo tem còn nguyên chính hãng máy êm mượt mà có trầy theo năm tháng sử dụng giá còn thương lượng ai có thiện chí mua xe sđt mr trung,0,0,0,0,0,0,1,17173204.49125585,-673204.4912558496
10200000.0,6.31 tr,7.4 tr,Honda,Dòng khác,100000,Tay côn/Moto,100 - 175 cc,Nhật Bản,18,5263.1578947368425,dư dùng cần bán bao tranh chấp xe đẹp vỏ ruột mới thay mua về là vi vu ko cần sửa chữa,0,0,0,0,0,0,0,10800197.542529184,-600197.5425291844
7000000.0,7.34 tr,8.61 tr,Honda,Lead,66666,Tay ga,100 - 175 cc,Việt Nam,15,4166.625,honda lead 110 đời cao mình cần bán xe như hình máy móc êm ái đới cuối của lead 110 gạt chống tắt máy giấy tờ có cavet ghi giấy mua bán bct ai có như cầu alo hoặc nt cũng được,0,0,0,0,0,0,0,9942648.377637163,-2942648.377637163
6500000.0,6.23 tr,7.31 tr,Yamaha,Sirius,40000,Xe số,100 - 175 cc,Nhật Bản,15,2500.0,sirius nhật bstp chính chủ bán xe sirius nhật như hình xe bstp chính chủ máy zin có kêu nhẹ dàn ngoài hơi tàn cổ pô xì bán nhanh cho ae nào cần,0,0,0,0,0,1,1,7295384.023245793,-795384.0232457928
12000000.0,14.57 tr,17.1 tr,Honda,Winner,300000,Tay côn/Moto,100 - 175 cc,Nhật Bản,8,33333.333333333336,winner v1 xe chính chủ cc mua bán gặp thành nhanh nhanh nhanh,0,0,0,0,0,0,1,16670997.728930924,-4670997.728930924
2100000.0,2.59 tr,3.04 tr,SYM,Attila,45000,Xe số,100 - 175 cc,Đài Loan,20,2142.8571428571427,sym attila victoria để bán 2006 45 000km cài đặt bộ lọc không khí sạch và mới được cài đặt bộ chế hòa khí vừa được vệ sinh những cú sốc trở lại hơi cũ có thể có hơn 45 000km vì đồng hồ tốc độ không hoạt động và đồng hồ đo nhiên liệu không hoạt động nó hoạt động bình thường không tuyệt vời và không xấu xe máy bao gồm chứng chỉ đăng ký xe,0,1,0,0,0,0,0,4237642.701106592,-2137642.701106592
32500000.0,26.28 tr,30.85 tr,Suzuki,GSX,25000,Tay côn/Moto,100 - 175 cc,Nước khác,6,3571.428571428572,suzuki bandit máy zin chăm kĩ cần bán bs tỉnh vt một chủ từ đầu mình đứng tên xe chạy đi làm hằng ngày chưa té ngã gì cặp vỏ mechelin pilot còn mới xe thay nhớt chuẩn chỉnh theo cây số mình ở q7 ai có nhu cầu nhắn tin nhé cảm ơn mọi người xem tin,0,0,0,0,0,1,0,24041938.224922407,8458061.775077593
7200000.0,7.1 tr,8.34 tr,Honda,Wave,23663,Xe số,100 - 175 cc,Nhật Bản,20,1126.809523809524,wave honda bán chiếc wave như hình máy móc êm giấy tờ đầy đủ bao tranh chấp ac nào có nhu cầu liên hệ e,0,0,0,0,0,0,0,8670073.105083374,-1470073.1050833743
10950000.0,7.24 tr,8.49 tr,Yamaha,Sirius,50,Xe số,50 - 100 cc,Nhật Bản,13,3.571428571428572,xe zin êm chính chủ nhà đang chạy xe zin ít đi xe nhà đang chạy xe bảo trì định kỳ mỗi tháng thay nhớt sạch sẽ máy móc con nguyên zin ko tiếng động lạ êm ru như xe điện ai co nhu cầu liên hệ e nhe,0,0,0,0,0,1,1,7708908.469196666,3241091.530803334
16500000.0,13.61 tr,15.98 tr,Yamaha,Exciter,80000,Tay côn/Moto,100 - 175 cc,Việt Nam,12,6153.846153846154,cần bán ex 135 giá cả thương lượng máy móc ok dàn áo còn mới mới bảo dưởng xong lh,0,0,0,0,0,0,0,15035486.877060518,1464513.1229394823
13500000.0,8.71 tr,10.22 tr,Yamaha,Luvias,48000,Tay ga,100 - 175 cc,Việt Nam,11,4000.0,luvias fi bstp chính chủ fix thiện chí gọi ạ luvias fi 2015 bstp chính chủ máy móc zin chưa đụng chạm mua gọi dùm cảm ơn xe nhà đi ko phải thầy bùa bán miễn ép giá,0,0,0,0,0,1,1,12254464.88779884,1245535.1122011598
149000000.0,411.06 tr,482.54 tr,BMW,Dòng_Khác,20000,Tay côn/Moto,Trên 175 cc,Không rõ,10,1818.1818181818185,bán xe bmw s1000rr 2016 nhập đức trùm mền bỏ chơi đã lâu cần thanh lí cá mập bmw s1000rr 2016 hàng nhập nguyên con từ đức xe ko xài đến chủ yếu trưng bày trùm mền bỏ kho đã lâu nay thanh lí cho ae cùng đam mê chạy sân chạy track fix cho ae đam mê,0,0,0,0,0,0,0,65885376.23112729,83114623.76887271
86000000.0,62.76 tr,73.68 tr,Honda,SH,9000,Tay ga,100 - 175 cc,Không rõ,7,1125.0,xe sh 150i abs xám mới 96 chính chủ ít dùng do ít nhu cầu sử dụng mình cần bán xe sh 150i abs màu xám biển q1 tp hcm xe nhà dùng kỹ ít đi a c có nhu cầu liên hệ mình chính chủ hoàng bao thợ kiểm tra test thoải mái ah,0,0,1,0,0,0,1,76682433.01127215,9317566.988727853
4200000.0,22.15 tr,26 tr,Honda,Wave,20000,Xe số,100 - 175 cc,Việt Nam,27,714.2857142857143,wave tq 54zz wave nhỏ máy đã làm 54zz thắng đĩa máy mới làm êm mạnh còn đầy đủ dàn áo baga chở hàng cho ae,0,0,0,0,0,0,0,9201651.250079257,-5001651.250079257
28500000.0,32.36 tr,37.99 tr,Honda,Air Blade,25000,Tay ga,100 - 175 cc,Việt Nam,5,4166.666666666667,bán xe để mua xe mới xe có giấy uỷ quyền mn quan tâm liên hệ nhé có fix thêm cho bạn nào mua thiện chí nhé,0,0,0,0,0,0,0,34535797.874621354,-6035797.874621354
12300000.0,11.69 tr,13.72 tr,Honda,Wave,9999,Xe số,100 - 175 cc,Nước khác,7,1249.875,honda wave alpha date 2019 honda wave alpha date 2019 xe chính chủ 1 đời chủ ngoại hình 95 xe em chạy kĩ dàn áo cứng cáp không gãy pát xe máy móc nguyên zin bao chưa chẻ máy bộ nồi được làm lại canh chỉnh rất tọt nhích ga là đi lọc nhớt nhớt đã được thay mới hoàn toàn lớp bánh thanh mới hoàn toàn cả trước lẫn sau còn chỉ bánh của nhà sản xuất dàn nhựa liền lạc bao đâm đụng té ngã ngập lội thuỷ kích full ốc titan theo xe hỗ trợ bảo hành máy móc điện đóm 3 6 tháng call me em phú mua bán giao dịch trực tiếp tại nhà,0,0,0,0,0,1,1,12927786.351784894,-627786.3517848942
4900000.0,3.72 tr,4.37 tr,Suzuki,Hayate,39000,Tay ga,100 - 175 cc,Thái Lan,16,2294.1176470588234,xe hayate xe rất ngon bán rẻ bèo mình cần bán xe như hình xe giấy tờ đầy đủ nha mình mới mua xe nên bán lại cho ai cần mong gặp người thiện chí cần mua mình k cần quảng cáo nhiều mọi người đến xem xe sẽ biết ngay cảm ơn mọi người,0,0,0,0,0,0,0,5288009.7325959,-388009.7325959001
16900000.0,20.8 tr,24.42 tr,Honda,Vision,27000,Tay ga,100 - 175 cc,Việt Nam,7,3375.0,vision 2019 siêu đẹp biển 69b1 cần bán lại vision xe đăng kí 2019 dàn ngoài như hình siêu đẹp máy móc zin cực kỳ êm biển số 69b1 cà mau lúc mua kí khó nên chụp cccd chủ xe nay bán tại nhà bao tranh chấp,0,0,0,0,0,1,0,23254430.853113834,-6354430.853113834
24000000.0,23.9 tr,28.06 tr,Piaggio,GTS,36000,Tay ga,100 - 175 cc,Nước khác,11,3000.0,vespa gts 2015 24 triệu giá chỉ 24 triệu vespa gts 125 3vie biển số hcm màu trắng date 6 2015 xe ít đi nên chỉ 36 000km máy móc siêu êm ái tất cả chức năng điện đóm đèn congtomet ổn định sử dụng giấy tờ đầy đủ bán bao tranh chấp địa chỉ xem xe quận 8 xin cảm ơn,0,0,0,0,0,0,0,20346278.89984243,3653721.10015757
38000000.0,36.71 tr,43.09 tr,Honda,SH,30,Tay ga,100 - 175 cc,Việt Nam,12,2.3076923076923075,cần bán xe sh 125cc lên ý bstp chính chủ ký khó cần bán xe sh 125cc dk 2014 lên ý bstp chính chủ ký khó giao cccd chủ xe máy zin êm dàn áo leng keng giá 3x lớn,0,1,0,0,0,1,1,45681333.333333336,-7681333.333333336
16800000.0,8.59 tr,10.08 tr,Piaggio,Vespa,40000,Tay ga,100 - 175 cc,Việt Nam,14,2666.6666666666665,vespa s 125 2012 bstp chính chủ zin vespa s 125 2012 biển số thành phố chính chủ máy móc nguyên zin màu xanh đen còn rất đẹp xe mới vô hãng vespa bảo dưỡng thay thế hầu như toàn bộ những chi tiết hao mòn để cho cháu đi nhưng giờ cháu đậu đi du học nên bán lại bao dẫn thợ hoặc đem ra hãng kiểm tra giá 16 triệu 800 ngàn xem xe hẻm 326 phan đình phùng quận phú nhuận,0,0,0,0,0,1,1,13390154.81724801,3409845.182751991
78000000.0,58.13 tr,68.25 tr,Honda,SH,46000,Tay ga,100 - 175 cc,Việt Nam,8,5111.111111111111,nhà dư xe nên bán nhà không có nhu cầu sử dụng bán lại cho ae nào cần,0,0,0,0,0,0,0,61091126.327465124,16908873.672534876
9800000.0,7.18 tr,8.43 tr,Hãng khác,Dòng khác,12345,Xe số,Dưới 50 cc,Thái Lan,9,1234.5,xe số wave 50cc 2017 wave 50cc không cần bằng lái học sinh chạy thoải mái,0,0,0,0,0,0,0,8982440.01769674,817559.9823032599
53000000.0,52.54 tr,61.68 tr,Honda,SH Mode,99999,Tay ga,100 - 175 cc,Nhật Bản,3,24999.75,cần bán xe máy như hinh bán xe máy chính chủ xe zin zin 53 trieu,0,0,0,0,0,1,1,58735492.59701472,-5735492.597014718
